file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1167.25819,Julia,CA,N2Plain,1.0,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1427.0749700000001,Julia,CA,N2Plain,1.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,24.705920000000003,Julia,CA,N2Plain,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,41.53183,Julia,CA,N2Plain,1.5,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,82.39852,Julia,CA,N2Plain,1.5,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,138.70462,Julia,CA,N2Plain,1.5,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,185.22046000000003,Julia,CA,N2Plain,1.5,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,241.46606,Julia,CA,N2Plain,1.5,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,241.00580000000002,Julia,CA,N2Plain,1.5,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,357.52781000000004,Julia,CA,N2Plain,1.5,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,538.79629,Julia,CA,N2Plain,1.5,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,756.46122,Julia,CA,N2Plain,1.5,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1034.2970500000001,Julia,CA,N2Plain,1.5,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1174.73979,Julia,CA,N2Plain,1.5,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1434.06383,Julia,CA,N2Plain,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,23.98,FastJet,AntiKt,N2Plain,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,39.84,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,271.21,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,509.15,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,707.74,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,842.37,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,842.84,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,1374.28,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1900.18,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,2714.82,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,3716.95,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,3653.56,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,4670.28,FastJet,AntiKt,N2Plain,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,35.50039,Julia,Kt,N2Tiled,3.0,1.0
events-ee-H.hepmc3.gz,64.97,16,56.78951,Julia,Kt,N2Tiled,3.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,112.73975,Julia,Kt,N2Tiled,3.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,176.51542,Julia,Kt,N2Tiled,3.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,223.04926,Julia,Kt,N2Tiled,3.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,286.18793,Julia,Kt,N2Tiled,3.0,1.0
