file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R
events-ee-Z.hepmc3.gz,43.05,16,25.76389,Julia,CA,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,42.20989,Julia,CA,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,86.77186,Julia,CA,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,144.63936999999999,Julia,CA,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,192.10687000000001,Julia,CA,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,248.73367000000002,Julia,CA,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,248.966,Julia,CA,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,366.04453,Julia,CA,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,540.26612,Julia,CA,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,760.06849,Julia,CA,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1050.47494,Julia,CA,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1182.33776,Julia,CA,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1441.1739800000003,Julia,CA,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,26.34929,Julia,Kt,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,42.76943,Julia,Kt,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,87.88614,Julia,Kt,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,144.67394000000002,Julia,Kt,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,191.60234,Julia,Kt,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,249.18621,Julia,Kt,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,247.85684,Julia,Kt,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,362.94554000000005,Julia,Kt,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,538.58358,Julia,Kt,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,762.6100299999999,Julia,Kt,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1040.64488,Julia,Kt,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1173.8903,Julia,Kt,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1431.7016099999998,Julia,Kt,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,20.64,FastJet,AntiKt,N2Tiled,1.5
events-ee-H.hepmc3.gz,64.97,16,32.99,FastJet,AntiKt,N2Tiled,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,61.71,FastJet,AntiKt,N2Tiled,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,94.32,FastJet,AntiKt,N2Tiled,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,117.01,FastJet,AntiKt,N2Tiled,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,148.13,FastJet,AntiKt,N2Tiled,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,148.14,FastJet,AntiKt,N2Tiled,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,196.87,FastJet,AntiKt,N2Tiled,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,271.85,FastJet,AntiKt,N2Tiled,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,354.76,FastJet,AntiKt,N2Tiled,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,471.11,FastJet,AntiKt,N2Tiled,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,536.14,FastJet,AntiKt,N2Tiled,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,641.9,FastJet,AntiKt,N2Tiled,1.5
events-ee-Z.hepmc3.gz,43.05,16,33.57607,Julia,Kt,N2Tiled,1.5
events-ee-H.hepmc3.gz,64.97,16,53.388760000000005,Julia,Kt,N2Tiled,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,94.48460999999999,Julia,Kt,N2Tiled,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,143.04825,Julia,Kt,N2Tiled,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,175.78243999999998,Julia,Kt,N2Tiled,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,225.72706000000002,Julia,Kt,N2Tiled,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,224.23406,Julia,Kt,N2Tiled,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,296.25481,Julia,Kt,N2Tiled,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,417.29995,Julia,Kt,N2Tiled,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,564.54355,Julia,Kt,N2Tiled,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,702.5941500000001,Julia,Kt,N2Tiled,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,896.67685,Julia,Kt,N2Tiled,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,974.7845,Julia,Kt,N2Tiled,1.5
events-ee-Z.hepmc3.gz,43.05,16,21.59,FastJet,CA,N2Tiled,1.5
events-ee-H.hepmc3.gz,64.97,16,34.86,FastJet,CA,N2Tiled,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,65.08,FastJet,CA,N2Tiled,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,100.61,FastJet,CA,N2Tiled,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,125.06,FastJet,CA,N2Tiled,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,160.38,FastJet,CA,N2Tiled,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,160.51,FastJet,CA,N2Tiled,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,213.66,FastJet,CA,N2Tiled,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,296.78,FastJet,CA,N2Tiled,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,388.11,FastJet,CA,N2Tiled,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,516.86,FastJet,CA,N2Tiled,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,588.72,FastJet,CA,N2Tiled,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,702.95,FastJet,CA,N2Tiled,1.5
events-ee-Z.hepmc3.gz,43.05,16,31.094610000000003,Julia,AntiKt,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,49.08554,Julia,AntiKt,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,77.98623,Julia,AntiKt,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,117.09306000000001,Julia,AntiKt,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,142.24674000000002,Julia,AntiKt,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,181.09809,Julia,AntiKt,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,180.45658,Julia,AntiKt,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,235.50802,Julia,AntiKt,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,323.0732,Julia,AntiKt,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,443.69559999999996,Julia,AntiKt,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,636.2687000000001,Julia,AntiKt,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,643.18216,Julia,AntiKt,N2Tiled,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,784.74951,Julia,AntiKt,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.11,FastJet,CA,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,32.48,FastJet,CA,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,53.43,FastJet,CA,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,81.94,FastJet,CA,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,100.83,FastJet,CA,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,130.18,FastJet,CA,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,130.33,FastJet,CA,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,171.32,FastJet,CA,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,233.68,FastJet,CA,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,301.85,FastJet,CA,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,393.44,FastJet,CA,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,439.64,FastJet,CA,N2Tiled,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,522.93,FastJet,CA,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,34.73433,Julia,AntiKt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,55.99645,Julia,AntiKt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,99.29833,Julia,AntiKt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,151.24158,Julia,AntiKt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,188.56578000000002,Julia,AntiKt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,242.11433,Julia,AntiKt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,241.58995,Julia,AntiKt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,328.16646000000003,Julia,AntiKt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,488.25091,Julia,AntiKt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,641.40257,Julia,AntiKt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,869.69352,Julia,AntiKt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1021.3647100000001,Julia,AntiKt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1214.1505900000002,Julia,AntiKt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,35.241620000000005,Julia,Kt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,56.743100000000005,Julia,Kt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,105.71794,Julia,Kt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,161.37229000000002,Julia,Kt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,200.65318,Julia,Kt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,259.66993,Julia,Kt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,259.45373,Julia,Kt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,351.13667999999996,Julia,Kt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,527.12365,Julia,Kt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,678.59439,Julia,Kt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,918.61803,Julia,Kt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1081.81453,Julia,Kt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1289.49928,Julia,Kt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,19.92278,Julia,AntiKt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,34.54237,Julia,AntiKt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,32.70114,Julia,AntiKt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,47.30199,Julia,AntiKt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,57.453540000000004,Julia,AntiKt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,77.99417,Julia,AntiKt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,77.77186,Julia,AntiKt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,95.42451000000001,Julia,AntiKt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,140.55695,Julia,AntiKt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,218.77404,Julia,AntiKt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,239.04969,Julia,AntiKt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,300.0267,Julia,AntiKt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,333.44597999999996,Julia,AntiKt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,23.45,FastJet,CA,N2Plain,0.4
events-ee-H.hepmc3.gz,64.97,16,40.99,FastJet,CA,N2Plain,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,238.46,FastJet,CA,N2Plain,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,461.94,FastJet,CA,N2Plain,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,661.36,FastJet,CA,N2Plain,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,778.67,FastJet,CA,N2Plain,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,777.95,FastJet,CA,N2Plain,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,1349.56,FastJet,CA,N2Plain,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1906.96,FastJet,CA,N2Plain,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,2750.53,FastJet,CA,N2Plain,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,3907.43,FastJet,CA,N2Plain,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,3850.68,FastJet,CA,N2Plain,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,5013.99,FastJet,CA,N2Plain,0.4
